"","lon","lat"
"225",-93.711332,41.5772115
"226",-117.8903397,34.0900091
"227",-97.3307658,32.7554883
"228",-78.6568942,37.4315734
"229",-105.8700901,34.5199402
"230",-80.1386547,26.8233946
"231",-94.961594,29.7270612
"232",-102.552784,23.634501
"233",-87.6297982,41.8781136
"234",-111.9260519,33.4941704
"235",-116.2146068,43.6187102
"236",-104.5229281,33.3945681
"237",-121.910441,47.5381489
"238",-99.1728282,19.4094602
"239",-71.0022705,42.2528772
"240",-101.6859605,21.1250077
"241",-78.6381787,35.7795897
"242",2.3912362,41.7855837
"243",-86.7816016,36.1626638
"244",-74.0059413,40.7127837
"245",-104.9943814,39.7599117
"246",-34.8448668,-7.1194958
"247",-98.2061996,19.0412967
"248",-95.712891,37.09024
"249",-117.9145036,33.8352932
"250",-102.552784,23.634501
"251",-74.0059413,40.7127837
"252",-121.8946761,36.6002378
"253",-88.7878678,43.7844397
"254",-119.4179324,36.778261
"255",-84.3879824,33.7489954
"256",-89.946107,35.116467
"257",-118.3531311,33.9616801
"258",-118.2436849,34.0522342
"259",NA,NA
"260",21.824312,39.074208
"261",-87.6297982,41.8781136
"262",-81.3792365,28.5383355
"263",-46.6333094,-23.5505199
"264",-73.8648268,40.8447819
"265",-74.0059413,40.7127837
"266",-75.5993692,38.3606736
"267",NA,NA
"268",8.081666,17.607789
"269",-69.4454689,45.253783
"270",-81.6943605,41.49932
"271",-97.0780654,32.9342919
"272",-118.2436849,34.0522342
"273",-84.5120196,39.1031182
"274",-95.3698028,29.7604267
"275",-84.3640829,33.7589188
"276",-73.9441579,40.6781784
"277",-116.419389,34.9592083
"278",-85.6023643,44.3148443
"279",-87.9064736,43.0389025
"280",-85.3232139,51.253775
"281",-1.890401,52.486243
"282",-105.537257,53.321458
"283",-99.1712821,19.4121597
"284",2.3522219,48.856614
"285",-87.6297982,41.8781136
"286",-86.5861037,34.7303688
"287",-77.5636015,39.1156615
"288",-98.4936282,29.4241219
"289",-79.532157,43.8169837
"290",0.199556,48.00611
"291",NA,NA
"292",-90.0715323,29.9510658
"293",-106.346771,56.130366
"294",-96.7097282,33.0335617
"295",-89.5031045,43.074868
"296",-122.3320708,47.6062095
"297",-78.873127,42.8968022
"298",NA,NA
"299",-117.1610838,32.715738
"300",12.56738,41.87194
"301",-122.2711137,37.8043637
"302",-79.2902133,43.0581645
"303",-118.3484173,34.1755619
"304",-71.2478251,42.0653812
"305",-0.1277583,51.5073509
"306",-81.3792365,28.5383355
"307",150.8609358,-33.2262828
"308",-81.3792365,28.5383355
"309",-75.1652215,39.9525839
"310",-94.6858998,46.729553
"311",-79.2902133,43.0581645
"312",-95.712891,37.09024
"313",-79.3831843,43.653226
"314",-81.5157535,27.6648274
"315",9.1859243,45.4654219
"316",-82.4571776,27.950575
"317",-84.7241133,39.02756
"318",-95.3698028,29.7604267
"319",-122.539846,47.0042643
"320",-85.3232139,51.253775
"321",12.56738,41.87194
"322",-95.712891,37.09024
"323",28.9783589,41.0082376
"324",31.16558,48.379433
"325",-74.0059413,40.7127837
"326",-80.1917902,25.7616798
"327",-100.3161126,25.6866142
"328",-83.1289583,42.453317
"329",-118.2436849,34.0522342
"330",-122.4194155,37.7749295
"331",-81.8723084,26.640628
"332",-77.0368707,38.9071923
"333",-43.9344931,-19.9166813
"334",144.9937739,-37.8491409
"335",153.066667,-26.65
"336",-95.3698028,29.7604267
"337",-51.92528,-14.235004
"338",-51.92528,-14.235004
"339",-77.0368707,38.9071923
"340",-107.4795173,25.1721091
"341",-81.3792365,28.5383355
"342",-87.6297982,41.8781136
"343",13.2894368,-8.8399876
"344",NA,NA
"345",-118.2436849,34.0522342
"346",-75.9179738,42.0986867
"347",-79.3831843,43.653226
"348",-77.0368707,38.9071923
"349",-77.0368707,38.9071923
"350",-73.9202391,41.6002842
"351",-95.3698028,29.7604267
"352",-84.2946539,37.7478572
"353",-3.435973,55.378051
"354",NA,NA
"355",-120.7401386,47.7510741
"356",-73.990137,40.7263774
"357",18.4240553,-33.9248685
"358",-73.955995,40.719283
"359",4.7564892,51.1394506
"360",-99.133208,19.4326077
"361",5.730216,50.8392661
"362",-82.4571776,27.950575
"363",-87.6297982,41.8781136
"364",-82.5788865,30.1599909
"365",-81.3792365,28.5383355
"366",-106.6055534,35.0853336
"367",-122.9542972,46.7162136
"368",-51.92528,-14.235004
"369",2.139998,45.928578
"370",-85.6023643,44.3148443
"371",-102.552784,23.634501
"372",NA,NA
"373",-77.0368707,38.9071923
"374",-79.3831843,43.653226
"375",-87.6297982,41.8781136
"376",-73.134961,40.789142
"377",-106.346771,56.130366
"378",-5.8593267,43.3613953
"379",-118.2436849,34.0522342
"380",-81.5157535,27.6648274
"381",-80.1917902,25.7616798
"382",-83.7430378,42.2808256
"383",-118.1937395,33.7700504
"384",-96.7028312,33.0205401
"385",-84.4132594,33.5726113
"386",-74.5240422,39.3898388
"387",-81.3792365,28.5383355
"388",-97.7430608,30.267153
"389",-77.0368707,38.9071923
"390",-71.0550616,42.3635628
"391",-87.9762226,36.8861564
"392",174.885971,-40.900557
"393",-88.89653,13.794185
"394",-81.5157535,27.6648274
"395",-104.990251,39.7392358
"396",-77.0368707,38.9071923
"397",NA,NA
"398",19.145136,51.919438
"399",-104.5229281,33.3945681
"400",-95.712891,37.09024
"401",-90.0715323,29.9510658
"402",NA,NA
"403",-115.1175013,36.1988592
"404",-123.1207375,49.2827291
"405",-72.5215009,41.7759301
"406",-95.712891,37.09024
"407",-84.2774862,33.9036189
"408",-121.082167,38.6857367
"409",-84.3879824,33.7489954
"410",-85.5872286,42.2917069
"411",NA,NA
"412",-66.58973,6.42375
"413",-118.3286614,34.0928092
"414",-80.1942628,25.7704554
"415",-83.1785361,42.2505943
"416",-87.6297982,41.8781136
"417",NA,NA
"418",-95.712891,37.09024
"419",-64.1887761,-31.4200833
"420",-82.4571776,27.950575
"421",-3.74922,40.463667
"422",-116.2155619,33.7205771
"423",-85.5872286,42.2917069
"424",-84.3879824,33.7489954
"425",-79.532157,43.8169837
"426",-149.9002778,61.2180556
"427",NA,NA
"428",-77.0368707,38.9071923
"429",-86.5263857,39.165325
"430",-85.032445,33.7370514
"431",-82.0105148,33.4734978
"432",NA,NA
"433",-94.6858998,46.729553
"434",NA,NA
"435",-79.3831843,43.653226
"436",-122.1750657,37.4200507
"437",-78.6568942,37.4315734
"438",-118.2436849,34.0522342
"439",-84.3879824,33.7489954
"440",-97.7430608,30.267153
"441",4.8951679,52.3702157
"442",-95.4612625,30.1658207
"443",6.9602786,50.937531
"444",-83.9207392,35.9606384
"445",-1.8585446,38.9944091
"446",13.404954,52.5200066
"447",-57.575926,-25.2637399
"448",-80.1917902,25.7616798
"449",2.1734035,41.3850639
"450",-95.3698028,29.7604267
"451",-76.3729962,41.2967482
"452",-81.6220565,32.1360332
"453",NA,NA
"454",-122.2011075,40.1998777
"455",NA,NA
"456",-99.9018131,31.9685988
"457",-111.0937311,34.0489281
"458",151.2092955,-33.8688197
"459",-95.9979883,41.2523634
"460",103.819836,1.352083
"461",-71.3824374,42.4072107
"462",-76.9425543,38.9869183
"463",-102.4107493,34.2331373
"464",-80.1917902,25.7616798
"465",99.1966559,61.0137097
"466",-101.1949825,19.7059504
"467",-77.0368707,38.9071923
"468",-102.552784,23.634501
"469",-105.2210997,39.755543
"470",-102.552784,23.634501
"471",NA,NA
"472",-79.3870749,9.0669877
"473",-72.5213419,43.8205295
"474",NA,NA
"475",73.0931461,33.7293882
"476",-118.4003563,34.0736204
"477",-82.9987942,39.9611755
"478",-87.6297982,41.8781136
"479",6.1193157,49.6091904
"480",-70.8226541,43.9653889
"481",-77.0368707,38.9071923
"482",-77.0368707,38.9071923
"483",-112.0740373,33.4483771
"484",-102.552784,23.634501
"485",-93.2719782,44.9804106
"486",-74.8175423,38.9938084
"487",-81.5157535,27.6648274
"488",-118.2436849,34.0522342
"489",-74.2330039,40.790429
"490",-94.7404891,32.5007037
"491",-97.5164276,35.4675602
"492",-118.1937395,33.7700504
"493",-58.443832,-23.442503
"494",-99.133208,19.4326077
"495",-77.297508,18.109581
"496",-105.2551187,54.5259614
"497",-77.1945247,41.2033216
"498",-74.0059413,40.7127837
"499",-73.9441579,40.6781784
"500",-69.3583389,10.0928301
"501",151.2092955,-33.8688197
"502",-80.8431267,35.2270869
"503",-85.3096801,35.0456297
"504",-102.4107493,34.2331373
"505",-93.2991931,44.9522896
"506",-74.4056612,40.0583238
"507",-99.1712821,19.4121597
"508",-86.7816016,36.1626638
"509",NA,NA
"510",-92.3570871,34.1569105
"511",-121.4943996,38.5815719
"512",-95.712891,37.09024
"513",-97.1466695,31.549333
"514",-58.3815591,-34.6036844
"515",-94.9201422,39.3615792
"516",-38.502304,-12.9730401
"517",-97.7430608,30.267153
"518",-95.3761506,40.7667389
"519",-73.9672226,40.7712286
"520",-90.5823138,30.5043578
"521",-116.8764103,33.9255713
"522",-111.0937311,34.0489281
"523",NA,NA
"524",-76.6121893,39.2903848
"525",14.367553,41.0854362
"526",-82.7195451,28.2716755
"527",-43.1728965,-22.9068467
"528",-1.1057192,50.7946785
"529",78.96288,20.593684
"530",-82.5436722,27.763383
"531",120.9842195,14.5995124
"532",-79.8442978,-6.7765974
"533",103.819836,1.352083
"534",-0.1277583,51.5073509
"535",-84.5120196,39.1031182
"536",-103.3496092,20.6596988
"537",146.921099,-31.2532183
"538",-82.4571776,27.950575
"539",-118.2436849,34.0522342
"540",NA,NA
"541",-99.0438249,19.3219488
"542",-95.712891,37.09024
"543",-85.3096801,35.0456297
"544",-102.4107493,34.2331373
"545",-83.0993838,40.1959936
"546",-95.712891,37.09024
"547",-95.3698028,29.7604267
"548",20.4397566,44.788241
"549",NA,NA
"550",-72.9411364,-41.468917
"551",-95.712891,37.09024
"552",-84.3879824,33.7489954
"553",-105.8700901,34.5199402
"554",-117.1610838,32.715738
"555",-95.712891,37.09024
"556",-117.1610838,32.715738
"557",-97.7430608,30.267153
"558",-84.3879824,33.7489954
"559",NA,NA
"560",19.503304,47.162494
"561",-73.8183804,41.6915997
"562",-95.712891,37.09024
"563",71.4687028,30.1983807
"564",-79.9958864,40.4406248
"565",-77.0368707,38.9071923
"566",-118.2436849,34.0522342
"567",-5.9844589,37.3890924
"568",-95.712891,37.09024
"569",-84.5120196,39.1031182
"570",121.774017,12.879721
"571",-109.0451868,36.9989773
"572",-83.985,42.43472
"573",-74.4056612,40.0583238
"574",-79.6903316,44.3893556
"575",-75.5812119,6.244203
"576",-85.6023643,44.3148443
"577",-112.0740373,33.4483771
"578",-84.3879824,33.7489954
"579",-73.9441579,40.6781784
"580",-73.9712488,40.7830603
"581",-75.1652215,39.9525839
"582",-73.9712488,40.7830603
"583",-87.6297982,41.8781136
"584",NA,NA
"585",-111.8910474,40.7607793
"586",22.5058399,40.2805592
"587",29.0227159,40.1794309
"588",NA,NA
"589",-95.3698028,29.7604267
"590",-80.8431267,35.2270869
"591",11.6191548,44.8360684
"592",-72.5778415,44.5588028
"593",-81.3578859,41.1536674
"594",-81.3792365,28.5383355
"595",-100.1875974,25.7815621
"596",-3.435973,55.378051
"597",-73.1709604,44.4669941
"598",-71.3824374,42.4072107
"599",-80.1917902,25.7616798
"600",NA,NA
"601",-115.1398296,36.1699412
"602",-74.0059413,40.7127837
"603",-95.712891,37.09024
"604",-83.2078528,42.2142794
"605",NA,NA
"606",NA,NA
"607",-88.7878678,43.7844397
"608",1.659626,28.033886
"609",-117.845466,33.759516
"610",-117.1610838,32.715738
"611",NA,NA
"612",NA,NA
"613",-73.7948516,41.1220194
"614",-118.2436849,34.0522342
"615",NA,NA
"616",-99.9018131,31.9685988
"617",-122.3320708,47.6062095
"618",100.5017651,13.7563309
"619",72.7637898,40.5171517
"620",-1.304734,50.6938479
"621",-87.6297982,41.8781136
"622",-66.590149,18.220833
"623",-112.0740373,33.4483771
"624",NA,NA
"625",-81.5157535,27.6648274
"626",-74.0059413,40.7127837
"627",-98.2702283,29.5526158
"628",-81.2078699,29.5844524
"629",15.2551187,54.5259614
"630",-97.7430608,30.267153
"631",-74.0059413,40.7127837
"632",14.3009196,50.0705118
"633",-119.6456844,36.3274502
"634",-116.2146068,43.6187102
"635",-119.8138027,39.5296329
"636",-3.452151,56.071741
"637",NA,NA
"638",NA,NA
"639",-118.4003563,34.0736204
"640",NA,NA
"641",-117.0794078,36.5053891
"642",-74.0059883,40.7047178
"643",-117.1610838,32.715738
"644",-78.3908559,43.0964478
"645",-96.3699632,30.6743643
"646",-93.097702,41.8780025
"647",-95.3698028,29.7604267
"648",-122.3320708,47.6062095
"649",-74.0059413,40.7127837
"650",-117.0445715,32.9401334
"651",-94.6858998,46.729553
"652",-95.992775,36.1539816
"653",-74.0059413,40.7127837
"654",-149.9002778,61.2180556
"655",-84.3879824,33.7489954
"656",-102.552784,23.634501
"657",-102.552784,23.634501
"658",-75.6971931,45.4215296
"659",-93.470786,44.8546856
"660",-85.6796533,30.7918559
"661",-102.4342115,47.736992
"662",-71.5723953,43.1938516
"663",-102.4342115,47.736992
"664",128.5737302,27.3336755
"665",-81.3792365,28.5383355
"666",-81.5157535,27.6648274
"667",-82.4571776,27.950575
"668",-84.3879824,33.7489954
"669",-118.2436849,34.0522342
"670",-96.7969879,32.7766642
"671",NA,NA
"672",-82.4571776,27.950575
"673",-117.9944542,33.7322509
"674",-92.1735164,38.5767017
"675",-77.4291298,39.0066993
"676",-87.63369,41.9031863
"677",-78.6568942,37.4315734
"678",-80.4549026,38.5976262
"679",-84.6046739,41.7817161
"680",100.992541,15.870032
"681",-74.0059413,40.7127837
"682",-94.5672342,38.9277072
"683",-104.6921874,40.3763701
"684",-118.4911912,34.0194543
"685",-81.3961338,30.2841224
"686",NA,NA
"687",-73.0295495,40.9470432
"688",-95.712891,37.09024
"689",-86.902298,32.3182314
"690",NA,NA
"691",-105.2551187,54.5259614
"692",-73.7948516,40.7282239
"693",-73.9441579,40.6781784
"694",-73.9970307,40.7157509
"695",-111.0937311,34.0489281
"696",-120.8958242,38.8375215
"697",-95.712891,37.09024
"698",-117.8311428,33.7174708
"699",-73.9441579,40.6781784
"700",-102.552784,23.634501
"701",-79.3831843,43.653226
"702",-90.3074646,29.4737142
"703",-84.3879824,33.7489954
"704",-79.3831843,43.653226
"705",-79.3831843,43.653226
"706",-74.0059413,40.7127837
"707",-74.0059413,40.7127837
"708",-118.2436849,34.0522342
"709",14.2681244,40.8517746
"710",-81.9179173,41.4553232
"711",-83.7430378,42.2808256
"712",-117.1610838,32.715738
"713",101.975766,4.210484
"714",-87.6297982,41.8781136
"715",-121.8863286,37.3382082
"716",12.56738,41.87194
"717",-77.297508,18.109581
"718",-86.5804473,35.5174913
"719",-74.0059413,40.7127837
"720",-74.4937943,41.1947018
"721",-82.5514869,35.5950581
"722",-118.2200712,33.8958492
"723",NA,NA
"724",-81.5157535,27.6648274
"725",-95.3698028,29.7604267
"726",-79.3831843,43.653226
"727",-112.0740373,33.4483771
"728",-74.0675758,40.7217338
"729",-95.3698028,29.7604267
"730",-97.7430608,30.267153
"731",-77.1945247,41.2033216
"732",-95.712891,37.09024
"733",12.354722,7.369722
"734",-74.4056612,40.0583238
"735",-74.0059413,40.7127837
"736",-122.2109732,47.6426397
"737",-94.5785667,39.0997265
"738",-95.992775,36.1539816
"739",-81.5157535,27.6648274
"740",-70.162651,18.735693
"741",-115.1398296,36.1699412
"742",-1.1397592,52.6368778
"743",NA,NA
"744",-74.0059413,40.7127837
"745",-116.419389,34.9592083
"746",-118.2436849,34.0522342
"747",-79.3831843,43.653226
"748",-80.1917902,25.7616798
"749",-95.5507771,30.7235263
"750",-86.6302625,33.3401108
"751",-87.6297982,41.8781136
"752",110.363649,-7.8090256
"753",75.818674,26.9246438
"754",-118.2436849,34.0522342
"755",-118.2436849,34.0522342
"756",-80.1373174,26.1224386
"757",-74.0059413,40.7127837
"758",10.451526,51.165691
"759",-95.3698028,29.7604267
"760",-95.4612625,30.1658207
"761",-82.6995443,27.8428025
"762",-77.0368707,38.9071923
"763",-0.0722785,51.6049674
"764",-77.0368707,38.9071923
"765",-122.0838511,37.3860517
"766",-71.5723953,43.1938516
"767",-117.3505939,33.1580933
"768",-81.5157535,27.6648274
"769",-1.308648,53.691688
"770",49.5891233,37.2682177
"771",-80.1917902,25.7616798
"772",-75.8785348,8.750983
"773",-118.3617443,34.0900091
"774",-99.9018131,31.9685988
"775",31.16558,48.379433
"776",-100.3161126,25.6866142
"777",-121.4943996,38.5815719
"778",-99.9018131,31.9685988
"779",-95.712891,37.09024
"780",-76.9326167,38.9022998
"781",152.9532584,-27.7472575
"782",-3.435973,55.378051
"783",-84.3879824,33.7489954
"784",-74.5937701,40.8778768
"785",-74.5937701,40.8778768
"786",-85.6602058,30.1588129
"787",-74.0059413,40.7127837
"788",-119.4179324,36.778261
"789",-80.1917902,25.7616798
"790",-87.6297982,41.8781136
"791",-119.4179324,36.778261
"792",-81.3792365,28.5383355
"793",NA,NA
"794",42.5509603,29.2985278
"795",-74.0059413,40.7127837
"796",-122.3320708,47.6062095
"797",-74.4056612,40.0583238
"798",21.2570307,45.7659345
"799",NA,NA
"800",-95.712891,37.09024
"801",-96.7969879,32.7766642
"802",-85.6023643,44.3148443
"803",7.179026,8.8556838
"804",-77.4360481,37.5407246
"805",-79.3831843,43.653226
"806",-79.467312,33.087972
"807",-75.1652215,39.9525839
"808",-122.4194155,37.7749295
"809",-97.1383744,49.895136
"810",-99.9018131,31.9685988
"811",39.5691841,24.5246542
"812",-102.552784,23.634501
"813",-118.1164613,34.5794343
"814",-98.4936282,29.4241219
"815",-96.7969879,32.7766642
"816",-63.616672,-38.416097
"817",-97.7430608,30.267153
"818",-79.3831843,43.653226
"819",-103.3496092,20.6596988
"820",-90.704279,35.8422967
"821",NA,NA
"822",-77.0368707,38.9071923
"823",-77.0368707,38.9071923
"824",-80.0942087,26.9342246
"825",-74.4926541,40.572603
"826",-74.4056612,40.0583238
"827",-74.0059413,40.7127837
"828",-122.4194155,37.7749295
"829",-0.1277583,51.5073509
"830",-95.712891,37.09024
"831",-82.8001026,27.9658533
"832",-95.712891,37.09024
"833",-3.74922,40.463667
"834",-81.5157535,27.6648274
"835",-80.1917902,25.7616798
"836",-79.3831843,43.653226
"837",-80.1867138,25.8900949
"838",-78.6568942,37.4315734
"839",-80.085059,42.1292241
"840",-119.4179324,36.778261
"841",-79.3831843,43.653226
"842",72.8776559,19.0759837
"843",-75.1623841,39.9490387
"844",-74.1502007,40.5795317
"845",-115.1398296,36.1699412
"846",-0.1277583,51.5073509
"847",-66.58973,6.42375
"848",8.675277,9.081999
"849",-83.357567,33.9519347
"850",-79.3831843,43.653226
"851",-97.7430608,30.267153
"852",-95.712891,37.09024
"853",-77.0368707,38.9071923
"854",-74.0059413,40.7127837
"855",-91.6656232,41.9778795
"856",-77.6273857,43.1696275
"857",-82.9000751,32.1656221
"858",-90.0686111,29.9554755
"859",-95.3698028,29.7604267
"860",-99.9018131,31.9685988
"861",-60.0217314,-3.1190275
"862",-118.2436849,34.0522342
"863",-96.7969879,32.7766642
"864",120.9658454,14.6680747
"865",-82.4614831,28.1511243
"866",NA,NA
"867",-74.0059413,40.7127837
"868",80.2707184,13.0826802
"869",-82.5514869,35.5950581
"870",-80.1300455,25.790654
"871",-118.196314,34.076454
"872",19.145136,51.919438
"873",-75.2479061,40.4107964
"874",121.0267879,14.739952
"875",-96.7969879,32.7766642
"876",-84.3879824,33.7489954
"877",10.7522454,59.9138688
"878",-82.4571776,27.950575
"879",-82.4571776,27.950575
"880",-76.8610462,39.2037144
"881",-95.3698028,29.7604267
"882",-95.4171601,30.0799405
"883",-89.8442717,35.0532981
"884",NA,NA
"885",NA,NA
"886",-74.4056612,40.0583238
"887",-7.6920536,53.1423672
"888",-95.712891,37.09024
"889",-5.93012,54.597285
"890",-86.1349019,40.2671941
"891",9.1859243,45.4654219
"892",-7.6920536,53.1423672
"893",7.5885761,47.5595986
"894",-84.5037164,38.0405837
"895",NA,NA
"896",-62.4694406,-10.4221174
"897",-84.7999382,34.1650972
"898",-46.6333094,-23.5505199
"899",-100.5408622,28.6916182
"900",144.9937739,-37.8491409
"901",-81.2452768,42.9849233
"902",-84.3640829,33.7589188
"903",-71.0971345,42.3466029
"904",-81.6943605,41.49932
"905",-74.1502007,40.5795317
"906",-8.540103,39.4790062
"907",-0.1277583,51.5073509
"908",-95.712891,37.09024
"909",100.930697,13.1643354
"910",19.145136,51.919438
"911",-0.1277583,51.5073509
"912",121.774017,12.879721
"913",NA,NA
"914",1.5208624,41.5911589
"915",-1.880769,50.719164
"916",-102.4107493,34.2331373
"917",NA,NA
"918",-66.590149,18.220833
"919",-87.6297982,41.8781136
"920",-81.1637245,33.836081
"921",-71.5723953,43.1938516
"922",-86.7816016,36.1626638
"923",-120.7401386,47.7510741
"924",-81.6943605,41.49932
"925",-81.3792365,28.5383355
"926",-51.92528,-14.235004
"927",-123.9695657,45.4605229
"928",2.213749,46.227638
"929",-122.3320708,47.6062095
"930",-74.4056612,40.0583238
"931",-42.5340796,-22.2887261
"932",-81.5157535,27.6648274
"933",-81.5157535,27.6648274
