"","lon","lat"
"524",-97.092877,35.0077519
"525",NA,NA
"526",-95.3698028,29.7604267
"527",-73.9441579,40.6781784
"528",-71.2190578,42.0334565
"529",-90.1994042,38.6270025
"530",113.921327,-0.789275
"531",NA,NA
"532",-102.4107493,34.2331373
"533",-87.9922684,15.5149204
"534",-84.3879824,33.7489954
"535",-82.414644,34.84949
"536",-123.8264512,46.5180824
"537",-93.0899578,44.9537029
"538",-115.0837073,36.1053449
"539",-74.0059413,40.7127837
"540",-74.0059413,40.7127837
"541",-78.319747,44.309058
"542",-118.2436849,34.0522342
"543",NA,NA
"544",121.774017,12.879721
"545",-79.2902133,43.0581645
"546",-77.3860976,38.9695545
"547",-71.3824374,42.4072107
"548",-86.4596966,32.4640245
"549",-1.3153733,50.8899294
"550",-11.779889,8.460555
"551",NA,NA
"552",-80.1917902,25.7616798
"553",-80.579511,35.4087517
"554",-116.2146068,43.6187102
"555",-116.2146068,43.6187102
"556",-76.4730122,37.0870821
"557",-118.3822187,34.0826763
"558",2.3522219,48.856614
"559",NA,NA
"560",-82.9000751,32.1656221
"561",-75.2769154,39.9649391
"562",20.902977,42.6026359
"563",-58.467831,-34.600823
"564",NA,NA
"565",-112.2178565,33.4951996
"566",-121.4943996,38.5815719
"567",-0.1277583,51.5073509
"568",-119.4179324,36.778261
"569",-1.1743197,52.3555177
"570",24.938379,60.1698557
"571",-95.712891,37.09024
"572",-82.4571776,27.950575
"573",-74.0059413,40.7127837
"574",-95.712891,37.09024
"575",121.0437003,14.6760413
"576",-3.74922,40.463667
"577",-72.285215,18.971187
"578",-82.9000751,32.1656221
"579",12.354722,7.369722
"580",-80.6520272,28.0888298
"581",-74.0059413,40.7127837
"582",NA,NA
"583",9.9052156,46.0960948
"584",NA,NA
"585",-118.2968023,34.0598891
"586",-95.712891,37.09024
"587",-79.3831843,43.653226
"588",-95.3698028,29.7604267
"589",-91.9623327,30.9842977
"590",-66.3119138,18.2165154
"591",-111.9400054,33.4255104
"592",-77.4360481,37.5407246
"593",-74.0059413,40.7127837
"594",-105.2551187,54.5259614
"595",-118.2436849,34.0522342
"596",NA,NA
"597",-80.782127,8.537981
"598",-71.1550451,41.7014912
"599",-115.0509497,36.1167447
"600",-100.9836611,25.43208
"601",NA,NA
"602",10.2712297,43.8516258
"603",NA,NA
"604",-51.92528,-14.235004
"605",-74.297333,4.570868
"606",-78.0102813,40.4847959
"607",-85.6802541,40.1053196
"608",-77.0368707,38.9071923
"609",-102.552784,23.634501
"610",8.946256,44.4056499
"611",-74.0059413,40.7127837
"612",-87.6358573,41.8964964
"613",-95.3698028,29.7604267
"614",-96.7969879,32.7766642
"615",-81.2727616,28.7931502
"616",-84.2122434,36.4578953
"617",-122.598398,49.2193226
"618",-72.9492703,41.6717648
"619",-78.8689155,38.4495688
"620",-6.4923145,54.7877149
"621",-80.1917902,25.7616798
"622",-80.1917902,25.7616798
"623",-92.4801989,44.0121221
"624",-80.1917902,25.7616798
"625",NA,NA
"626",-84.3879824,33.7489954
"627",NA,NA
"628",-74.0059413,40.7127837
"629",-96.7969879,32.7766642
"630",-71.5658233,43.4546962
"631",-95.9145568,41.1543623
"632",-77.1067698,38.8799697
"633",NA,NA
"634",NA,NA
"635",-96.7969879,32.7766642
"636",-61.679,12.1165
"637",-92.4801989,44.0121221
"638",-92.4801989,44.0121221
"639",-81.4678193,28.4743207
"640",NA,NA
"641",NA,NA
"642",-81.6943605,41.49932
"643",-95.712891,37.09024
"644",NA,NA
"645",-95.3698028,29.7604267
"646",-73.9228881,40.8091068
"647",-74.0059413,40.7127837
"648",-79.532157,43.8169837
"649",-82.4571776,27.950575
"650",NA,NA
"651",-96.7311034,43.5445959
"652",NA,NA
"653",-71.2785583,42.5475383
"654",-74.0059413,40.7127837
"655",-118.2436849,34.0522342
"656",-118.258582,34.0480519
"657",-79.3831843,43.653226
"658",-81.3792365,28.5383355
"659",NA,NA
"660",NA,NA
"661",-84.2122434,36.4578953
"662",-75.1652215,39.9525839
"663",-73.9800317,40.7617895
"664",NA,NA
"665",-80.809173,35.0354105
"666",-79.3831843,43.653226
"667",-118.4911912,34.0194543
"668",-58.3815591,-34.6036844
"669",-40.503516,-9.4167977
"670",-74.0059413,40.7127837
"671",-74.4056612,40.0583238
"672",-91.9623327,30.9842977
"673",NA,NA
"674",NA,NA
"675",-119.4179324,36.778261
"676",-79.0192997,35.7595731
"677",-78.6381787,35.7795897
"678",-111.789027,33.3528264
"679",-81.3792365,28.5383355
"680",-96.8350999,29.8896442
"681",-84.3879824,33.7489954
"682",-95.5507771,30.7235263
"683",-89.3985283,32.3546679
"684",-118.3617443,34.0900091
"685",-95.4560512,30.3118769
"686",-96.6851982,40.8257625
"687",-95.712891,37.09024
"688",-75.1652215,39.9525839
"689",-118.2436849,34.0522342
"690",-149.9002778,61.2180556
"691",-74.0059413,40.7127837
"692",-90.0715323,29.9510658
"693",-104.990251,39.7392358
"694",-79.931778,39.6317063
"695",-119.4179324,36.778261
"696",-74.618634,40.2983262
"697",-74.0059413,40.7127837
"698",-94.846681,39.7674578
"699",-95.3698028,29.7604267
"700",-75.1659155,39.9796808
"701",-90.9826396,46.2948812
"702",-80.8431267,35.2270869
"703",-99.9018131,31.9685988
"704",-77.0368707,38.9071923
"705",21.005859,44.016521
"706",-82.3248262,29.6516344
"707",-82.3248262,29.6516344
"708",-119.7029194,36.8252277
"709",-84.5613355,39.3995008
"710",-85.7584557,38.2526647
"711",NA,NA
"712",NA,NA
"713",NA,NA
"714",NA,NA
"715",NA,NA
"716",NA,NA
"717",NA,NA
"718",NA,NA
"719",NA,NA
"720",NA,NA
"721",NA,NA
"722",NA,NA
"723",-81.3792365,28.5383355
"724",-111.5495777,33.4150485
"725",-93.2650108,44.977753
"726",-77.1945247,41.2033216
"727",-118.4396756,34.1825782
"728",-78.8689155,38.4495688
"729",-95.3698028,29.7604267
"730",-119.4179324,36.778261
"731",-98.7084357,46.9105438
"732",-95.9808179,36.7473114
"733",-95.712891,37.09024
"734",-77.1067698,38.8799697
"735",-95.3698028,29.7604267
"736",-74.0059413,40.7127837
"737",-117.0382471,32.5149469
"738",-105.937799,35.6869752
"739",NA,NA
"740",-100.4744012,31.4549785
"741",NA,NA
"742",-94.1265562,30.080174
"743",-94.1265562,30.080174
"744",-94.1265562,30.080174
"745",-77.5960019,42.6373008
"746",-73.935989,40.755182
"747",174.885971,-40.900557
"748",-71.4372796,41.7798226
"749",-83.753428,9.748917
"750",-83.753428,9.748917
"751",NA,NA
"752",-105.2705456,40.0149856
"753",-80.8431267,35.2270869
"754",-77.5049863,37.3770935
"755",NA,NA
"756",-75.1652215,39.9525839
"757",-89.3985283,40.6331249
"758",-91.9623327,30.9842977
"759",-74.4056612,40.0583238
"760",-90.0715323,29.9510658
"761",-73.9464769,40.8115504
"762",-80.4549026,38.5976262
"763",-86.158068,39.768403
"764",-78.6568942,37.4315734
"765",-115.1398296,36.1699412
"766",-78.6294802,35.9006503
"767",-81.3961338,30.2841224
"768",NA,NA
"769",NA,NA
"770",NA,NA
"771",-95.712891,37.09024
"772",-95.712891,37.09024
"773",-95.3698028,29.7604267
"774",NA,NA
"775",-3.962566,55.866267
"776",-118.2436849,34.0522342
"777",-84.2700179,37.8393332
"778",-97.330053,37.6871761
"779",-98.4864829,45.4646985
"780",NA,NA
"781",-79.3370188,43.8561002
"782",-78.8783585,35.0526641
"783",-91.9623327,30.9842977
"784",-83.7430378,42.2808256
"785",-74.0059413,40.7127837
"786",9.0851765,45.8080597
"787",-95.712891,37.09024
"788",-95.712891,37.09024
"789",-73.1951767,41.1865478
"790",-89.3985283,40.6331249
"791",-122.801094,49.1044302
"792",NA,NA
"793",NA,NA
"794",-89.3985283,40.6331249
"795",-75.1652215,39.9525839
"796",-77.1945247,41.2033216
"797",NA,NA
"798",-95.712891,37.09024
"799",-95.712891,37.09024
"800",-75.1652215,39.9525839
"801",-122.4067188,37.787432
"802",-74.0059413,40.7127837
"803",-89.6501481,39.7817213
"804",-94.6858998,46.729553
"805",-105.0166498,39.613321
"806",-115.1398296,36.1699412
"807",-74.0059413,40.7127837
"808",-74.0059413,40.7127837
"809",-77.4360481,37.5407246
"810",-74.0059413,40.7127837
"811",NA,NA
"812",-77.4360481,37.5407246
"813",-95.712891,37.09024
"814",-95.5507771,30.7235263
"815",NA,NA
"816",-84.3879824,33.7489954
"817",-91.4984941,44.811349
"818",-74.7774394,40.2691421
"819",-74.480313,40.7982189
"820",-117.8728117,33.6016573
"821",-97.1188299,31.5355376
"822",28.3228165,-15.3875259
"823",-119.4179324,36.778261
"824",-119.4179324,36.778261
"825",-111.7573521,32.8795022
"826",-84.4279839,38.9641178
"827",-87.9653565,42.2393323
"828",-86.158068,39.768403
"829",-115.1398296,36.1699412
"830",-63.588653,-16.290154
"831",-122.3035199,47.6553351
"832",-117.3961564,33.9533487
"833",-77.6077865,37.3673217
"834",-86.7816016,36.1626638
"835",-76.6412712,39.0457549
"836",-106.1020263,28.660437
"837",3.6067452,36.7677767
"838",-72.795027,41.7360305
"839",NA,NA
"840",-86.9080655,40.4258686
"841",-73.0109393,41.6781533
"842",NA,NA
"843",-122.2913078,37.8271784
"844",-106.6700458,52.1332144
"845",-96.686667,33.001125
"846",-0.613576,51.4817279
"847",-63.6120724,44.8180687
"848",NA,NA
"849",-104.990251,39.7392358
"850",-77.4419378,43.0986742
"851",-122.1686033,37.4226924
"852",-83.8643852,41.4119963
"853",-91.1403196,30.4582829
"854",-108.5006904,45.7832856
"855",-80.9625787,34.9418832
"856",NA,NA
"857",-97.342782,31.0982344
"858",NA,NA
"859",-79.7919754,36.0726354
"860",-95.712891,37.09024
"861",-115.1398296,36.1699412
"862",-118.7797571,34.0259216
"863",-72.2495231,41.8084314
"864",-96.6851982,40.8257625
"865",NA,NA
"866",-95.712891,37.09024
"867",NA,NA
"868",-80.1373174,26.1224386
"869",-122.0575434,37.387474
"870",-75.1566429,40.0386083
"871",-93.2650108,44.977753
"872",-87.9381112,41.6000317
"873",NA,NA
"874",-90.1994042,38.6270025
"875",-100.3354289,31.416337
"876",-93.6319131,42.0307812
"877",-90.0715323,29.9510658
"878",-94.1574263,36.0625795
"879",-111.9260519,33.4941704
"880",-111.8314724,33.4151843
"881",-95.712891,37.09024
"882",-73.4085463,41.5770433
"883",-83.2341028,42.6875323
"884",-84.3879824,33.7489954
"885",-91.5301683,41.6611277
"886",-99.2315748,18.9569392
"887",113.921327,-0.789275
"888",-121.7816704,42.224867
"889",NA,NA
"890",-88.0683955,41.6986416
"891",-86.1336033,40.486427
"892",-118.2436849,34.0522342
"893",-78.8783689,42.8864468
"894",NA,NA
"895",-95.712891,37.09024
"896",NA,NA
"897",-98.756705,30.241353
"898",-76.1804843,42.6011813
"899",NA,NA
"900",-78.5264765,44.5315467
"901",-118.4694832,33.9850469
"902",-71.1067802,42.3409663
"903",-74.4120953,40.5187154
"904",-88.0603806,44.4488805
"905",NA,NA
"906",-87.6297982,41.8781136
"907",-71.0588801,42.3600825
"908",-77.0368707,38.9071923
"909",-80.1917902,25.7616798
"910",-74.0059413,40.7127837
"911",-83.9207392,35.9606384
"912",NA,NA
"913",NA,NA
"914",-77.0368707,38.9071923
"915",-95.712891,37.09024
"916",-0.1277583,51.5073509
"917",-118.4911912,34.0194543
"918",-83.9207392,35.9606384
"919",-95.712891,37.09024
"920",-77.781167,21.521757
"921",-75.1652215,39.9525839
"922",-92.0198427,30.2240897
"923",-86.5804473,35.5174913
"924",-84.7675139,43.5978075
"925",-122.4851112,46.5295517
"926",-157.7973653,21.3996475
"927",-92.3340724,38.9517053
"928",-73.7948516,40.7282239
"929",-82.907123,40.4172871
"930",NA,NA
"931",-118.2436849,34.0522342
"932",-83.9207392,35.9606384
"933",-112.1859866,33.5386523
"934",-105.2705456,40.0149856
"935",-99.9018131,31.9685988
"936",-80.4294996,25.6103836
"937",-95.712891,37.09024
"938",-104.6188944,50.4452112
"939",-74.4056612,40.0583238
"940",-87.9653565,42.2393323
"941",4.4863466,50.7273109
"942",-121.805789,38.0049214
"943",-82.9987942,39.9611755
"944",-81.8723084,26.640628
"945",-99.9018131,31.9685988
"946",-90.1994042,38.6270025
"947",-81.797152,28.829243
"948",NA,NA
"949",-82.7079605,41.4489396
"950",-82.1400923,29.1871986
"951",-74.0059413,40.7127837
"952",-94.8191285,38.8813958
