"","lon","lat"
"1",-74.0059413,40.7127837
"2",-121.8374777,39.7284944
"3",-92.1004852,46.7866719
"4",-87.5691735,33.2098407
"5",-2.8511476,40.7638835
"6",-82.9000751,32.1656221
"7",-95.712891,37.09024
"8",-82.4571776,27.950575
"9",-95.712891,37.09024
"10",-75.1652215,39.9525839
"11",NA,NA
"12",-118.3089661,34.1808392
"13",-75.1652215,39.9525839
"14",-82.9000751,32.1656221
"15",-83.0457538,42.331427
"16",-95.712891,37.09024
"17",-91.8318334,35.20105
"18",-84.4578523,33.6486673
"19",NA,NA
"20",-84.2963123,33.7748275
"21",30.802498,26.820553
"22",NA,NA
"23",-117.9186689,33.6411316
"24",144.9937739,-37.8491409
"25",NA,NA
"26",-71.4128343,41.8239891
"27",-77.0368707,38.9071923
"28",-0.174943,51.5159734
"29",-75.5276699,38.9108325
"30",39.7858575,22.2697139
"31",-85.6023643,44.3148443
"32",-2.566376,56.616987
"33",35.3308285,36.9914194
"34",35.482597,38.720489
"35",34.8952102,36.9165612
"36",34.561777,37.894025
"37",-112.0740373,33.4483771
"38",-87.6297982,41.8781136
"39",-96.7969879,32.7766642
"40",-75.9168482,39.9594013
"41",-96.7969879,32.7766642
"42",NA,NA
"43",NA,NA
"44",-79.7919754,36.0726354
"45",-84.3479418,33.858225
"46",-117.8311428,33.7174708
"47",-74.0059413,40.7127837
"48",-98.4936282,29.4241219
"49",-73.7126314,40.6320482
"50",-80.0728201,26.4614625
"51",-118.2436849,34.0522342
"52",-72.5204827,9.967492
"53",-74.1502007,40.5795317
"54",NA,NA
"55",-123.1207375,49.2827291
"56",-74.0116536,40.8932469
"57",-79.0192997,35.7595731
"58",-96.7969879,32.7766642
"59",-85.6023643,44.3148443
"60",-82.9000751,32.1656221
"61",-84.5499327,33.952602
"62",-81.5157535,27.6648274
"63",NA,NA
"64",-74.0059413,40.7127837
"65",NA,NA
"66",-79.0192997,35.7595731
"67",4.469936,50.503887
"68",-120.8958242,38.8375215
"69",-86.902298,32.3182314
"70",5.291266,52.132633
"71",-120.8958242,38.8375215
"72",-75.5276699,38.9108325
"73",-73.7948516,40.7282239
"74",-95.712891,37.09024
"75",-75.1652215,39.9525839
"76",NA,NA
"77",-95.712891,37.09024
"78",-56.7295415,-2.6377821
"79",-118.4003563,34.0736204
"80",-95.3698028,29.7604267
"81",-87.9064736,43.0389025
"82",-74.0059413,40.7127837
"83",-122.3256608,47.6797182
"84",-80.085059,42.1292241
"85",-78.8783689,42.8864468
"86",-95.712891,37.09024
"87",-111.8338359,41.7369803
"88",-77.0368707,38.9071923
"89",-88.0118473,41.7435073
"90",-75.5276699,38.9108325
"91",-118.2436849,34.0522342
"92",-51.92528,-14.235004
"93",NA,NA
"94",-78.8894682,38.0684692
"95",-84.3879824,33.7489954
"96",-87.6297982,41.8781136
"97",104.3220095,15.1186009
"98",-86.1586156,41.6619927
"99",-79.3831843,43.653226
"100",NA,NA
"101",-75.058009,39.9562052
"102",-83.2312047,42.364795
"103",-117.0230839,32.7678287
"104",-84.3879824,33.7489954
"105",-85.6023643,44.3148443
"106",NA,NA
"107",-118.2436849,34.0522342
"108",-98.4936282,29.4241219
"109",23.2215193,40.2608574
"110",-118.2436849,34.0522342
"111",-95.712891,37.09024
"112",77.2090212,28.6139391
"113",-82.9000751,32.1656221
"114",-122.2711137,37.8043637
"115",-73.9867329,40.7567217
"116",-119.8138027,39.5296329
"117",-70.8226541,43.9653889
"118",NA,NA
"119",-106.346771,56.130366
"120",-118.2436849,34.0522342
"121",-106.2800242,43.4113604
"122",NA,NA
"123",-118.2436849,34.0522342
"124",-95.5377215,29.6185669
"125",-82.907123,40.4172871
"126",-95.712891,37.09024
"127",NA,NA
"128",-95.712891,37.09024
"129",-0.1277583,51.5073509
"130",-84.3879824,33.7489954
"131",-89.9836611,30.0289167
"132",-123.8264512,46.5180824
"133",-115.1398296,36.1699412
"134",-74.0059413,40.7127837
"135",-77.0368707,38.9071923
"136",-83.713229,33.7948364
"137",NA,NA
"138",-86.153722,39.775741
"139",-123.133569,49.1665898
"140",-121.4913589,38.5786494
"141",-87.6297982,41.8781136
"142",-118.2436849,34.0522342
"143",-97.7277959,31.1171194
"144",-118.2436849,34.0522342
"145",-49.8362237,-15.8270369
"146",-96.7969879,32.7766642
"147",-74.8062648,7.6056826
"148",-116.419389,38.8026097
"149",-104.990251,39.7392358
"150",-81.5157535,27.6648274
"151",-118.2436849,34.0522342
"152",-106.346771,56.130366
"153",-74.4056612,40.0583238
"154",NA,NA
"155",-80.0117254,40.6958996
"156",12.56738,41.87194
"157",-119.4179324,36.778261
"158",-100.3898881,20.5887932
"159",-83.8888647,43.5944677
"160",-72.9867718,41.6023196
"161",-99.9018131,31.9685988
"162",-70.8226541,43.9653889
"163",-117.8311428,33.7174708
"164",-87.8833991,42.0333623
"165",-51.92528,-14.235004
"166",-72.9492703,41.6717648
"167",-77.0368707,38.9071923
"168",-99.9018131,31.9685988
"169",NA,NA
"170",-117.1610838,32.715738
"171",-69.4454689,45.253783
"172",-127.0940535,51.9329295
"173",-86.8688899,35.9250637
"174",-2.3444786,50.7487635
"175",-81.5157535,27.6648274
"176",-72.9867718,41.6023196
"177",-85.0427257,34.8406339
"178",-80.6745131,35.0070935
"179",10.451526,51.165691
"180",-118.3617443,34.0900091
"181",-75.1652215,39.9525839
"182",-92.2895948,34.7464809
"183",NA,NA
"184",-80.0728201,26.4614625
"185",-74.0059413,40.7127837
"186",-113.4909267,53.544389
"187",-97.7430608,30.267153
"188",-87.6297982,41.8781136
"189",-81.3961338,30.2841224
"190",-75.1652215,39.9525839
"191",-76.7573416,39.3280397
"192",NA,NA
"193",-120.9968782,37.6390972
"194",-120.9968782,37.6390972
"195",-106.6055534,35.0853336
"196",-96.7969879,32.7766642
"197",-104.990251,39.7392358
"198",-96.7969879,32.7766642
"199",-115.1398296,36.1699412
"200",-80.1373174,26.1224386
"201",-82.3915121,34.4465018
"202",-104.990251,39.7392358
"203",-75.1196199,39.9259463
"204",-82.5306527,27.3364347
"205",-75.3878525,40.2290075
"206",-80.1289321,26.3683064
"207",-95.4612625,30.1658207
"208",-97.3307658,32.7554883
"209",-104.990251,39.7392358
"210",-105.084423,40.5852602
"211",-85.7584557,38.2526647
"212",-96.7898034,46.8771863
"213",-74.0059413,40.7127837
"214",-81.5157535,27.6648274
"215",-122.1141298,37.3852183
"216",-77.8041609,39.4300996
"217",-84.3879824,33.7489954
"218",-105.2227978,35.5942137
"219",-77.0947092,38.984652
"220",-117.9289469,33.6189101
"221",-119.7725868,36.7468422
"222",-75.2479061,40.4107964
"223",-86.7827772,36.0331164
"224",-76.1474244,43.0481221
"225",-75.1652215,39.9525839
"226",-79.9958864,40.4406248
"227",NA,NA
"228",-87.6297982,41.8781136
"229",-79.3831843,43.653226
"230",-95.3698028,29.7604267
"231",-79.3831843,43.653226
"232",-118.3215482,34.1341151
"233",-93.5663455,44.9032963
"234",-74.0059413,40.7127837
"235",-74.0059413,40.7127837
"236",-84.6154897,34.0234337
"237",-84.3879824,33.7489954
"238",-75.3015714,40.0792766
"239",37.906193,-0.023559
"240",-117.0382471,32.5149469
"241",-122.0575434,37.387474
"242",-76.6121893,39.2903848
"243",-71.0588801,42.3600825
"244",-3.435973,55.378051
"245",-118.2436849,34.0522342
"246",-85.6023643,44.3148443
"247",-79.7990319,43.3255196
"248",-79.3831843,43.653226
"249",-81.5157535,27.6648274
"250",-106.346771,56.130366
"251",-121.7405167,38.5449065
"252",-90.0715323,29.9510658
"253",-116.2146068,43.6187102
"254",-81.3792365,28.5383355
"255",-90.0489801,35.1495343
"256",-98.4936282,29.4241219
"257",-79.3831843,43.653226
"258",-75.1652215,39.9525839
"259",-117.9289469,33.6189101
"260",-87.6297982,41.8781136
"261",-99.1561883,19.3437444
"262",-122.4194155,37.7749295
"263",-119.1005657,46.2395793
"264",-89.3985283,40.6331249
"265",-5.9706902,37.3840655
"266",-86.5804473,35.5174913
"267",-118.2436849,34.0522342
"268",15.472962,49.817492
"269",-97.7430608,30.267153
"270",-93.2650108,44.977753
"271",-118.3964665,34.0211224
"272",-90.0776554,29.9365048
"273",-95.712891,37.09024
"274",-9.1393366,38.7222524
"275",-118.3617443,34.0900091
"276",NA,NA
"277",-96.0138076,41.2381965
"278",NA,NA
"279",-94.145226,36.274213
"280",-118.2436849,34.0522342
"281",-123.091631,44.045722
"282",77.2090212,28.6139391
"283",-74.3223703,40.5753817
"284",NA,NA
"285",-73.9441579,40.6781784
"286",-118.2380432,33.9386361
"287",-95.3698028,29.7604267
"288",-87.6297982,41.8781136
"289",NA,NA
"290",-97.7430608,30.267153
"291",-81.5157535,27.6648274
"292",-83.7430378,42.2808256
"293",-114.0708459,51.0486151
"294",-78.8783689,42.8864468
"295",-95.992775,36.1539816
"296",-118.2436849,34.0522342
"297",NA,NA
"298",4.756672,52.252231
"299",-84.3879824,33.7489954
"300",-95.992775,36.1539816
"301",NA,NA
"302",-95.712891,37.09024
"303",-77.0368707,38.9071923
"304",-118.2436849,34.0522342
"305",-118.2436849,34.0522342
"306",-81.5157535,27.6648274
"307",-93.2650108,44.977753
"308",-93.097702,41.8780025
"309",24.1051864,56.9496487
"310",-77.0368707,38.9071923
"311",69.345116,30.375321
"312",-94.9774274,29.7355047
"313",-84.745231,39.5069974
"314",-80.5817318,35.569306
"315",-43.1728965,-22.9068467
"316",-117.2897652,34.1083449
"317",-115.1398296,36.1699412
"318",-74.0059413,40.7127837
"319",NA,NA
"320",-73.9712488,40.7830603
"321",-94.2088172,36.3728538
"322",-114.6276916,32.6926512
"323",-111.0937311,34.0489281
"324",-99.133208,19.4326077
"325",-79.0849436,43.0895577
"326",-82.9000751,32.1656221
"327",-51.92528,-14.235004
"328",-74.0059413,40.7127837
"329",-87.9020186,42.3702996
"330",-80.1917902,25.7616798
"331",-77.0368707,38.9071923
"332",-1.449138,55.010762
"333",-76.6121893,39.2903848
"334",-80.6853433,37.1056784
"335",-74.0059413,40.7127837
"336",-118.2436849,34.0522342
"337",-106.6055534,35.0853336
"338",-83.9207392,35.9606384
"339",-74.0059413,40.7127837
"340",-74.0059413,40.7127837
"341",-118.2436849,34.0522342
"342",-83.0457538,42.331427
"343",NA,NA
"344",-118.3762533,34.0778692
"345",-122.3385759,47.6025001
"346",-77.0368707,38.9071923
"347",-97.7430608,30.267153
"348",-74.0059413,40.7127837
"349",-95.3698028,29.7604267
"350",-86.8752869,40.4167022
"351",-95.712891,37.09024
"352",-86.1816572,35.929786
"353",-81.5157535,27.6648274
"354",-74.0059413,40.7127837
"355",-73.8183804,42.844668
"356",-118.4109089,33.8847361
"357",15.2551187,54.5259614
"358",-87.3594528,36.5297706
"359",-84.1596561,36.7434169
"360",-121.8863286,37.3382082
"361",-122.4194155,37.7749295
"362",-77.1945247,41.2033216
"363",-84.5270839,33.5568089
"364",-71.243109,42.0587449
"365",-95.712891,37.09024
"366",-86.3442107,34.3614336
"367",-87.5710898,37.9715592
"368",-119.4179324,36.778261
"369",113.921327,-0.789275
"370",NA,NA
"371",-118.2436849,34.0522342
"372",-79.9310512,32.7764749
"373",-81.7786972,26.339806
"374",-74.0675758,40.7217338
"375",-117.7253305,33.6103009
"376",-96.8236116,33.1506744
"377",-84.8499504,39.090891
"378",-73.9865533,40.7263542
"379",-91.8318334,35.20105
"380",-118.2436849,34.0522342
"381",-87.6297982,41.8781136
"382",-74.0059413,40.7127837
"383",-75.1652215,39.9525839
"384",-95.712891,37.09024
"385",-79.3831843,43.653226
"386",NA,NA
"387",-91.8318334,35.20105
"388",-81.5157535,27.6648274
"389",-122.4290335,37.7636866
"390",-82.907123,40.4172871
"391",-91.9193422,44.8755183
"392",-78.8502856,35.732652
"393",-81.3961338,30.2841224
"394",-95.712891,37.09024
"395",-81.3578859,41.1536674
"396",-111.0937311,34.0489281
"397",-87.6297982,41.8781136
"398",-117.6719953,33.6000232
"399",-119.4179324,36.778261
"400",-69.4454689,45.253783
"401",153.0251235,-27.4697707
"402",-71.0588801,42.3600825
"403",-97.092877,35.0077519
"404",-95.712891,37.09024
"405",-74.0059413,40.7127837
"406",-79.0192997,35.7595731
"407",-95.712891,37.09024
"408",-112.0740373,33.4483771
